filename,ground_truth_label,model_name,detected_pattern,confidence,adherence,reasoning,raw_response,duration_seconds
PMART-PMARt-InternalWrapperContext.java,decorator,gpt-5,Chain of Responsibility,35,30,"The mention of ""possible wrapped contexts"" and ensuring localPut(...) affects the top-level implies a chain through which operations could traverse. However, this interface alone does not show request forwarding/handling decisions typical of CoR; thus, evidence is limited and adherence is low.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 72,
      ""adherence"": 65,
      ""reason"": ""The interface explicitly supports wrapping contexts (\""interface for internal context wrapping functionality\""). Methods like getInternalUserContext() expose the wrapped component, getBaseContext() exposes the root of a wrapper chain, and localPut(...) ensures operations target the top-level wrapper. These are characteristic of a decorator stack where each wrapper may add behavior while delegating to an underlying component.""
    },
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 60,
      ""adherence"": 50,
      ""reason"": ""The design distinguishes a user-facing Context and an InternalContextAdapter (\""base full context impl\""), suggesting adaptation from a user Context to an internal engine-facing contract. While this file is only an interface and does not show the adapting logic, the separation of user context vs. internal adapter and the ability to access both aligns with an Adapter arrangement.""
    },
    {
      ""pattern"": ""Chain of Responsibility"",
      ""confidence"": 35,
      ""adherence"": 30,
      ""reason"": ""The mention of \""possible wrapped contexts\"" and ensuring localPut(...) affects the top-level implies a chain through which operations could traverse. However, this interface alone does not show request forwarding/handling decisions typical of CoR; thus, evidence is limited and adherence is low.""
    }
  ]
}",28.594304
PMART-PMARt-InternalWrapperContext.java,decorator,gemini-3.0-pro,Decorator,90,85,"The interface is explicitly defined to support 'wrapping functionality' (also known as the Wrapper pattern). The method 'getInternalUserContext()' mandates that the implementing class must hold and expose a reference to a wrapped 'Context' object. Additionally, the 'localPut' method suggests that the wrapper adds specific behavior (local scope management) on top of the wrapped context, which is the core intent of the Decorator pattern.","```json
{
	""design_patterns"": [{
		""pattern"": ""Decorator"",
		""confidence"": 90,
		""adherence"": 85,
		""reason"": ""The interface is explicitly defined to support 'wrapping functionality' (also known as the Wrapper pattern). The method 'getInternalUserContext()' mandates that the implementing class must hold and expose a reference to a wrapped 'Context' object. Additionally, the 'localPut' method suggests that the wrapper adds specific behavior (local scope management) on top of the wrapped context, which is the core intent of the Decorator pattern.""
	}]
}
```",25.303758
PMART-Azureus-HashWrapper.java,decorator,gpt-5,Adapter,65,55,"The class wraps a byte[] to adapt its behavior so it can be used as a Map/Set key with value-based equality and hashing (arrays in Java have identity-based equals/hashCode). It uses composition and overrides equals/hashCode, effectively adapting the semantics clients expect. However, adherence is weakened because getHash exposes the internal array, allowing mutation that can break the equals/hashCode contract (hash_code is cached and would become inconsistent if the array contents change). Fields are also not final, reducing immutability guarantees.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 65,
      ""adherence"": 55,
      ""reason"": ""The class wraps a byte[] to adapt its behavior so it can be used as a Map/Set key with value-based equality and hashing (arrays in Java have identity-based equals/hashCode). It uses composition and overrides equals/hashCode, effectively adapting the semantics clients expect. However, adherence is weakened because getHash exposes the internal array, allowing mutation that can break the equals/hashCode contract (hash_code is cached and would become inconsistent if the array contents change). Fields are also not final, reducing immutability guarantees.""
    }
  ]
}",27.035308
PMART-Azureus-HashWrapper.java,decorator,gemini-3.0-pro,Immutable Object,95,60,"The class pre-calculates and caches the 'hash_code' in the constructor, which implies the internal state is intended to remain constant for the object's lifecycle. However, strict adherence is compromised because the 'getHash()' method returns a direct reference to the mutable 'hash' byte array instead of returning a defensive copy, allowing external modification of the state.","Based on the analysis of the provided `HashWrapper` class, the code exhibits the characteristics of the **Immutable Object** pattern (often associated with Value Objects), though with a specific flaw regarding the ""missing parts"" hint. Additionally, it functionally acts as an **Adapter** to make byte arrays compatible with Collection keys.

Here is the analysis in JSON format:

```json
{
  ""design_patterns"": [
    {
      ""pattern"": ""Immutable Object"",
      ""confidence"": 95,
      ""adherence"": 60,
      ""reason"": ""The class pre-calculates and caches the 'hash_code' in the constructor, which implies the internal state is intended to remain constant for the object's lifecycle. However, strict adherence is compromised because the 'getHash()' method returns a direct reference to the mutable 'hash' byte array instead of returning a defensive copy, allowing external modification of the state.""
    },
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 85,
      ""adherence"": 100,
      ""reason"": ""The class wraps a primitive 'byte[]' (which relies on reference identity) and adapts it to fulfill the 'java.lang.Object' contract for 'equals()' and 'hashCode()' based on content. This allows the byte array to be used effectively as a key in Hash-based collections (like HashMap), adapting the array interface to the Collection framework's requirements.""
    }
  ]
}
```",66.38198
PMART-Azureus-HashWrapper.java,decorator,gemini-3.0-pro,Adapter,85,100,"The class wraps a primitive 'byte[]' (which relies on reference identity) and adapts it to fulfill the 'java.lang.Object' contract for 'equals()' and 'hashCode()' based on content. This allows the byte array to be used effectively as a key in Hash-based collections (like HashMap), adapting the array interface to the Collection framework's requirements.","Based on the analysis of the provided `HashWrapper` class, the code exhibits the characteristics of the **Immutable Object** pattern (often associated with Value Objects), though with a specific flaw regarding the ""missing parts"" hint. Additionally, it functionally acts as an **Adapter** to make byte arrays compatible with Collection keys.

Here is the analysis in JSON format:

```json
{
  ""design_patterns"": [
    {
      ""pattern"": ""Immutable Object"",
      ""confidence"": 95,
      ""adherence"": 60,
      ""reason"": ""The class pre-calculates and caches the 'hash_code' in the constructor, which implies the internal state is intended to remain constant for the object's lifecycle. However, strict adherence is compromised because the 'getHash()' method returns a direct reference to the mutable 'hash' byte array instead of returning a defensive copy, allowing external modification of the state.""
    },
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 85,
      ""adherence"": 100,
      ""reason"": ""The class wraps a primitive 'byte[]' (which relies on reference identity) and adapts it to fulfill the 'java.lang.Object' contract for 'equals()' and 'hashCode()' based on content. This allows the byte array to be used effectively as a key in Hash-based collections (like HashMap), adapting the array interface to the Collection framework's requirements.""
    }
  ]
}
```",66.38198
PMART-Xerces-DOMErrorHandlerWrapper.java,decorator,gpt-5,Adapter,95,92,"The class implements XMLErrorHandler and converts XNI XMLParseException-based callbacks (warning/error/fatalError) into DOMError by populating a DOMErrorImpl/DOMLocatorImpl, then delegates to a provided DOMErrorHandler (fDomErrorHandler). This bridges two incompatible interfaces (XNI error handling -> DOM Level 3 error handling) via composition and translation. Although the class also implements DOMErrorHandler itself, the adaptation path is clearly directional (XMLErrorHandler -> DOMErrorHandler), fitting the Adapter pattern.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 92,
      ""reason"": ""The class implements XMLErrorHandler and converts XNI XMLParseException-based callbacks (warning/error/fatalError) into DOMError by populating a DOMErrorImpl/DOMLocatorImpl, then delegates to a provided DOMErrorHandler (fDomErrorHandler). This bridges two incompatible interfaces (XNI error handling -> DOM Level 3 error handling) via composition and translation. Although the class also implements DOMErrorHandler itself, the adaptation path is clearly directional (XMLErrorHandler -> DOMErrorHandler), fitting the Adapter pattern.""
    },
    {
      ""pattern"": ""Observer"",
      ""confidence"": 60,
      ""adherence"": 50,
      ""reason"": ""The class serves as a callback target by implementing XMLErrorHandler/DOMErrorHandler and is intended to be registered with a parser that emits error events. This reflects the Observer pattern (publisher-subscriber), where the parser is the subject and this class is an observer. Only the observer side is visible here; the subject and observer management are outside this snippet.""
    },
    {
      ""pattern"": ""Strategy"",
      ""confidence"": 45,
      ""adherence"": 55,
      ""reason"": ""The field fDomErrorHandler is a pluggable policy for handling DOMError; setErrorHandler allows swapping behavior at runtime. This class plays the role of a context delegating to a Strategy (DOMErrorHandler). However, the primary intent is adaptation rather than selecting among multiple algorithms, so evidence is partial.""
    }
  ]
}",47.087139
PMART-Xerces-DOMErrorHandlerWrapper.java,decorator,gpt-5,Observer,60,50,"The class serves as a callback target by implementing XMLErrorHandler/DOMErrorHandler and is intended to be registered with a parser that emits error events. This reflects the Observer pattern (publisher-subscriber), where the parser is the subject and this class is an observer. Only the observer side is visible here; the subject and observer management are outside this snippet.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 92,
      ""reason"": ""The class implements XMLErrorHandler and converts XNI XMLParseException-based callbacks (warning/error/fatalError) into DOMError by populating a DOMErrorImpl/DOMLocatorImpl, then delegates to a provided DOMErrorHandler (fDomErrorHandler). This bridges two incompatible interfaces (XNI error handling -> DOM Level 3 error handling) via composition and translation. Although the class also implements DOMErrorHandler itself, the adaptation path is clearly directional (XMLErrorHandler -> DOMErrorHandler), fitting the Adapter pattern.""
    },
    {
      ""pattern"": ""Observer"",
      ""confidence"": 60,
      ""adherence"": 50,
      ""reason"": ""The class serves as a callback target by implementing XMLErrorHandler/DOMErrorHandler and is intended to be registered with a parser that emits error events. This reflects the Observer pattern (publisher-subscriber), where the parser is the subject and this class is an observer. Only the observer side is visible here; the subject and observer management are outside this snippet.""
    },
    {
      ""pattern"": ""Strategy"",
      ""confidence"": 45,
      ""adherence"": 55,
      ""reason"": ""The field fDomErrorHandler is a pluggable policy for handling DOMError; setErrorHandler allows swapping behavior at runtime. This class plays the role of a context delegating to a Strategy (DOMErrorHandler). However, the primary intent is adaptation rather than selecting among multiple algorithms, so evidence is partial.""
    }
  ]
}",47.087139
PMART-Xerces-DOMErrorHandlerWrapper.java,decorator,gpt-5,Strategy,45,55,"The field fDomErrorHandler is a pluggable policy for handling DOMError; setErrorHandler allows swapping behavior at runtime. This class plays the role of a context delegating to a Strategy (DOMErrorHandler). However, the primary intent is adaptation rather than selecting among multiple algorithms, so evidence is partial.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 92,
      ""reason"": ""The class implements XMLErrorHandler and converts XNI XMLParseException-based callbacks (warning/error/fatalError) into DOMError by populating a DOMErrorImpl/DOMLocatorImpl, then delegates to a provided DOMErrorHandler (fDomErrorHandler). This bridges two incompatible interfaces (XNI error handling -> DOM Level 3 error handling) via composition and translation. Although the class also implements DOMErrorHandler itself, the adaptation path is clearly directional (XMLErrorHandler -> DOMErrorHandler), fitting the Adapter pattern.""
    },
    {
      ""pattern"": ""Observer"",
      ""confidence"": 60,
      ""adherence"": 50,
      ""reason"": ""The class serves as a callback target by implementing XMLErrorHandler/DOMErrorHandler and is intended to be registered with a parser that emits error events. This reflects the Observer pattern (publisher-subscriber), where the parser is the subject and this class is an observer. Only the observer side is visible here; the subject and observer management are outside this snippet.""
    },
    {
      ""pattern"": ""Strategy"",
      ""confidence"": 45,
      ""adherence"": 55,
      ""reason"": ""The field fDomErrorHandler is a pluggable policy for handling DOMError; setErrorHandler allows swapping behavior at runtime. This class plays the role of a context delegating to a Strategy (DOMErrorHandler). However, the primary intent is adaptation rather than selecting among multiple algorithms, so evidence is partial.""
    }
  ]
}",47.087139
PMART-Xerces-DOMErrorHandlerWrapper.java,decorator,gemini-3.0-pro,Adapter,98,100,"The class `DOMErrorHandlerWrapper` acts as an Adapter between the `XMLErrorHandler` interface (the Target) and the `DOMErrorHandler` interface (the Adaptee). It implements `XMLErrorHandler` to receive parser callbacks (`warning`, `error`, `fatalError`) and holds a reference to a `DOMErrorHandler` (`fDomErrorHandler`). Inside these methods, it translates the incompatible inputs (converting `XMLParseException` and strings into a `DOMError` object) and delegates the execution to the wrapped `fDomErrorHandler`. This allows an application's DOM error handler to be used by the Xerces XNI parser.","```json
{
	""design_patterns"": [{
		""pattern"": ""Adapter"",
		""confidence"": 98,
		""adherence"": 100,
		""reason"": ""The class `DOMErrorHandlerWrapper` acts as an Adapter between the `XMLErrorHandler` interface (the Target) and the `DOMErrorHandler` interface (the Adaptee). It implements `XMLErrorHandler` to receive parser callbacks (`warning`, `error`, `fatalError`) and holds a reference to a `DOMErrorHandler` (`fDomErrorHandler`). Inside these methods, it translates the incompatible inputs (converting `XMLParseException` and strings into a `DOMError` object) and delegates the execution to the wrapped `fDomErrorHandler`. This allows an application's DOM error handler to be used by the Xerces XNI parser.""
	}]
}
```",20.296151
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gpt-5,Adapter,95,95,"The class wraps a TIntByteHashMap and exposes the java.util.Map interface. It translates between Object-based keys/values (Integer/Byte) and primitive ints/bytes via wrap/unwrap methods and delegates all operations to the underlying primitive map, adapting one interface to another.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 95,
      ""reason"": ""The class wraps a TIntByteHashMap and exposes the java.util.Map interface. It translates between Object-based keys/values (Integer/Byte) and primitive ints/bytes via wrap/unwrap methods and delegates all operations to the underlying primitive map, adapting one interface to another.""
    },
    {
      ""pattern"": ""Iterator"",
      ""confidence"": 80,
      ""adherence"": 90,
      ""reason"": ""entrySet().iterator() returns a java.util.Iterator that internally uses a TIntByteIterator and adapts primitive keys/values to Map.Entry objects. The anonymous iterator implements hasNext/next/remove by delegating to the underlying primitive iterator.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 70,
      ""reason"": ""By extending AbstractMap and providing entrySet (and related overrides), the class participates in the AbstractMap template where the abstract base class implements parts of Map behavior based on subclass-provided hooks like entrySet.""
    }
  ]
}",51.042287
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gpt-5,Iterator,80,90,entrySet().iterator() returns a java.util.Iterator that internally uses a TIntByteIterator and adapts primitive keys/values to Map.Entry objects. The anonymous iterator implements hasNext/next/remove by delegating to the underlying primitive iterator.,"{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 95,
      ""reason"": ""The class wraps a TIntByteHashMap and exposes the java.util.Map interface. It translates between Object-based keys/values (Integer/Byte) and primitive ints/bytes via wrap/unwrap methods and delegates all operations to the underlying primitive map, adapting one interface to another.""
    },
    {
      ""pattern"": ""Iterator"",
      ""confidence"": 80,
      ""adherence"": 90,
      ""reason"": ""entrySet().iterator() returns a java.util.Iterator that internally uses a TIntByteIterator and adapts primitive keys/values to Map.Entry objects. The anonymous iterator implements hasNext/next/remove by delegating to the underlying primitive iterator.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 70,
      ""reason"": ""By extending AbstractMap and providing entrySet (and related overrides), the class participates in the AbstractMap template where the abstract base class implements parts of Map behavior based on subclass-provided hooks like entrySet.""
    }
  ]
}",51.042287
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gpt-5,Template Method,60,70,"By extending AbstractMap and providing entrySet (and related overrides), the class participates in the AbstractMap template where the abstract base class implements parts of Map behavior based on subclass-provided hooks like entrySet.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Adapter"",
      ""confidence"": 95,
      ""adherence"": 95,
      ""reason"": ""The class wraps a TIntByteHashMap and exposes the java.util.Map interface. It translates between Object-based keys/values (Integer/Byte) and primitive ints/bytes via wrap/unwrap methods and delegates all operations to the underlying primitive map, adapting one interface to another.""
    },
    {
      ""pattern"": ""Iterator"",
      ""confidence"": 80,
      ""adherence"": 90,
      ""reason"": ""entrySet().iterator() returns a java.util.Iterator that internally uses a TIntByteIterator and adapts primitive keys/values to Map.Entry objects. The anonymous iterator implements hasNext/next/remove by delegating to the underlying primitive iterator.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 70,
      ""reason"": ""By extending AbstractMap and providing entrySet (and related overrides), the class participates in the AbstractMap template where the abstract base class implements parts of Map behavior based on subclass-provided hooks like entrySet.""
    }
  ]
}",51.042287
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gemini-3.0-pro,Adapter,100,100,"Despite the class name 'TIntByteHashMapDecorator', this is structurally an implementation of the Adapter pattern (specifically an Object Adapter). The class implements the 'java.util.Map' interface (the Target) but delegates functionality to the wrapped 'TIntByteHashMap' instance (the Adaptee). It translates the specific primitive-based interface of the Adaptee (int/byte) into the generic Object-based interface required by the Target, utilizing helper methods like 'wrapKey' and 'unwrapKey' to bridge the incompatibility.","```json
{
	""design_patterns"": [{
			""pattern"": ""Adapter"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""Despite the class name 'TIntByteHashMapDecorator', this is structurally an implementation of the Adapter pattern (specifically an Object Adapter). The class implements the 'java.util.Map' interface (the Target) but delegates functionality to the wrapped 'TIntByteHashMap' instance (the Adaptee). It translates the specific primitive-based interface of the Adaptee (int/byte) into the generic Object-based interface required by the Target, utilizing helper methods like 'wrapKey' and 'unwrapKey' to bridge the incompatibility.""
		},
		{
			""pattern"": ""Iterator"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""In the 'entrySet' method, the code returns an anonymous inner class that implements 'java.util.Iterator'. This implementation provides sequential access to the elements of the underlying collection without exposing its internal representation. It delegates to the internal Trove iterator ('TIntByteIterator') while adapting the returned values to standard 'Map.Entry' objects.""
		},
		{
			""pattern"": ""Prototype"",
			""confidence"": 95,
			""adherence"": 90,
			""reason"": ""The class implements the 'Cloneable' interface and overrides the 'clone' method. It manually handles the creation of a new instance and performs a deep copy of the underlying '_map' reference, allowing the object to create a copy of itself.""
		}
	]
}
```",35.387275
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gemini-3.0-pro,Iterator,100,100,"In the 'entrySet' method, the code returns an anonymous inner class that implements 'java.util.Iterator'. This implementation provides sequential access to the elements of the underlying collection without exposing its internal representation. It delegates to the internal Trove iterator ('TIntByteIterator') while adapting the returned values to standard 'Map.Entry' objects.","```json
{
	""design_patterns"": [{
			""pattern"": ""Adapter"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""Despite the class name 'TIntByteHashMapDecorator', this is structurally an implementation of the Adapter pattern (specifically an Object Adapter). The class implements the 'java.util.Map' interface (the Target) but delegates functionality to the wrapped 'TIntByteHashMap' instance (the Adaptee). It translates the specific primitive-based interface of the Adaptee (int/byte) into the generic Object-based interface required by the Target, utilizing helper methods like 'wrapKey' and 'unwrapKey' to bridge the incompatibility.""
		},
		{
			""pattern"": ""Iterator"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""In the 'entrySet' method, the code returns an anonymous inner class that implements 'java.util.Iterator'. This implementation provides sequential access to the elements of the underlying collection without exposing its internal representation. It delegates to the internal Trove iterator ('TIntByteIterator') while adapting the returned values to standard 'Map.Entry' objects.""
		},
		{
			""pattern"": ""Prototype"",
			""confidence"": 95,
			""adherence"": 90,
			""reason"": ""The class implements the 'Cloneable' interface and overrides the 'clone' method. It manually handles the creation of a new instance and performs a deep copy of the underlying '_map' reference, allowing the object to create a copy of itself.""
		}
	]
}
```",35.387275
PMART-PMARt-TIntByteHashMapDecorator.java,decorator,gemini-3.0-pro,Prototype,95,90,"The class implements the 'Cloneable' interface and overrides the 'clone' method. It manually handles the creation of a new instance and performs a deep copy of the underlying '_map' reference, allowing the object to create a copy of itself.","```json
{
	""design_patterns"": [{
			""pattern"": ""Adapter"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""Despite the class name 'TIntByteHashMapDecorator', this is structurally an implementation of the Adapter pattern (specifically an Object Adapter). The class implements the 'java.util.Map' interface (the Target) but delegates functionality to the wrapped 'TIntByteHashMap' instance (the Adaptee). It translates the specific primitive-based interface of the Adaptee (int/byte) into the generic Object-based interface required by the Target, utilizing helper methods like 'wrapKey' and 'unwrapKey' to bridge the incompatibility.""
		},
		{
			""pattern"": ""Iterator"",
			""confidence"": 100,
			""adherence"": 100,
			""reason"": ""In the 'entrySet' method, the code returns an anonymous inner class that implements 'java.util.Iterator'. This implementation provides sequential access to the elements of the underlying collection without exposing its internal representation. It delegates to the internal Trove iterator ('TIntByteIterator') while adapting the returned values to standard 'Map.Entry' objects.""
		},
		{
			""pattern"": ""Prototype"",
			""confidence"": 95,
			""adherence"": 90,
			""reason"": ""The class implements the 'Cloneable' interface and overrides the 'clone' method. It manually handles the creation of a new instance and performs a deep copy of the underlying '_map' reference, allowing the object to create a copy of itself.""
		}
	]
}
```",35.387275
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gpt-5,Decorator,95,88,"ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 95,
      ""adherence"": 88,
      ""reason"": ""ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.""
    },
    {
      ""pattern"": ""Factory Method"",
      ""confidence"": 55,
      ""adherence"": 70,
      ""reason"": ""The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.""
    }
  ]
}",76.178354
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gpt-5,Factory Method,55,70,"The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 95,
      ""adherence"": 88,
      ""reason"": ""ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.""
    },
    {
      ""pattern"": ""Factory Method"",
      ""confidence"": 55,
      ""adherence"": 70,
      ""reason"": ""The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.""
    }
  ]
}",76.178354
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gemini-3.0-pro,Decorator,100,100,"The class 'ConditionNotSatisfiedDecorator' implements the 'Condition' interface and holds a private reference to another 'Condition' object ('originalCondition'). It initializes this reference via the constructor. In the 'checkNode' method, it calls the wrapped object's method and modifies the result (negates it). Similarly, 'getListCellRendererComponent' calls the wrapped object's method and decorates the result with a JLabel. This structure of wrapping an object of the same interface to add behavior dynamically is the definition of the Decorator pattern.","```json
{
	""design_patterns"": [{
		""pattern"": ""Decorator"",
		""confidence"": 100,
		""adherence"": 100,
		""reason"": ""The class 'ConditionNotSatisfiedDecorator' implements the 'Condition' interface and holds a private reference to another 'Condition' object ('originalCondition'). It initializes this reference via the constructor. In the 'checkNode' method, it calls the wrapped object's method and modifies the result (negates it). Similarly, 'getListCellRendererComponent' calls the wrapped object's method and decorates the result with a JLabel. This structure of wrapping an object of the same interface to add behavior dynamically is the definition of the Decorator pattern.""
	}]
}
```",23.712948
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gpt-5,Decorator,90,80,"The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 90,
      ""adherence"": 80,
      ""reason"": ""The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 60,
      ""reason"": ""The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.""
    }
  ]
}",22.506528
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gpt-5,Template Method,60,60,"The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 90,
      ""adherence"": 80,
      ""reason"": ""The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 60,
      ""reason"": ""The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.""
    }
  ]
}",22.506528
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gemini-3.0-pro,Observer,90,50,"The class overrides 'fireProblemsChanged', a method explicitly designed to notify listeners of state changes (Publisher/Subject role). The code implements specific logic to optimize the notification payload (forcing a full refresh by setting the resource list to null) before delegating the actual event firing to the superclass.","Based on the analysis of the source code provided, here is the JSON output detecting the design patterns.

The analysis highlights that while the class name suggests the **Decorator** pattern, the implementation utilizes inheritance without composition (passing `null` to the super constructor), which does not adhere to the structural requirements of the standard GoF Decorator pattern. However, the method `fireProblemsChanged` clearly indicates participation in the **Observer** pattern (as a Publisher/Subject).

```json
{
	""design_patterns"": [{
		""pattern"": ""Observer"",
		""confidence"": 90,
		""adherence"": 50,
		""reason"": ""The class overrides 'fireProblemsChanged', a method explicitly designed to notify listeners of state changes (Publisher/Subject role). The code implements specific logic to optimize the notification payload (forcing a full refresh by setting the resource list to null) before delegating the actual event firing to the superclass.""
	}]
}
```",58.258369
DPD-junit5-RunnerDecorator.java,decorator,gpt-5,Decorator,25,15,"The interface name suggests decoration, but it does not implement or extend Runner (the component it would need to mimic). A classic Decorator must conform to the same interface as the component and delegate to a wrapped instance. Here we only see getDecoratedRunner() returning a Runner with no evidence of wrapping/delegation or concrete implementations. This looks more like a provider/factory for a Runner than a true Decorator, so adherence is very low and cannot be confirmed from this snippet alone.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 25,
      ""adherence"": 15,
      ""reason"": ""The interface name suggests decoration, but it does not implement or extend Runner (the component it would need to mimic). A classic Decorator must conform to the same interface as the component and delegate to a wrapped instance. Here we only see getDecoratedRunner() returning a Runner with no evidence of wrapping/delegation or concrete implementations. This looks more like a provider/factory for a Runner than a true Decorator, so adherence is very low and cannot be confirmed from this snippet alone.""
    }
  ]
}",39.54551
DPD-junit5-RunnerDecorator.java,decorator,gemini-3.0-pro,None,0,0,No pattern detected or parse error,"```json
{
  ""design_patterns"": []
}
```",36.71721
