filename,ground_truth_label,model_name,detected_pattern,confidence,adherence,reasoning,raw_response,duration_seconds
DPD-wayback-ReplayRendererDecorator.java,decorator,gpt-5,Decorator,92,86,"ReplayRendererDecorator implements the same interface (ReplayRenderer) as the wrapped object and holds a reference to a ReplayRenderer (field 'decorated'), with constructors, getter, and setter to wrap another renderer. This structure enables behavior extension via composition and potential chaining. Adherence is slightly reduced because there is no default pass-through implementation of renderResource; delegation is left to concrete subclasses.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 92,
      ""adherence"": 86,
      ""reason"": ""ReplayRendererDecorator implements the same interface (ReplayRenderer) as the wrapped object and holds a reference to a ReplayRenderer (field 'decorated'), with constructors, getter, and setter to wrap another renderer. This structure enables behavior extension via composition and potential chaining. Adherence is slightly reduced because there is no default pass-through implementation of renderResource; delegation is left to concrete subclasses.""
    }
  ]
}",15.579826
DPD-wayback-ReplayRendererDecorator.java,decorator,gemini-3.0-pro,Decorator,98,85,"The class 'ReplayRendererDecorator' implements the 'ReplayRenderer' interface while maintaining a reference field ('decorated') of the same interface type. This structure allows the class (and its concrete subclasses) to wrap an existing 'ReplayRenderer' instance. This 'is-a' and 'has-a' relationship with the same interface is the structural signature of the Decorator pattern. The adherence is slightly lowered because this abstract base class does not implement the default delegation logic for 'renderResource', forcing subclasses to manually implement the call to the decorated object.","```json
{
	""design_patterns"": [{
		""pattern"": ""Decorator"",
		""confidence"": 98,
		""adherence"": 85,
		""reason"": ""The class 'ReplayRendererDecorator' implements the 'ReplayRenderer' interface while maintaining a reference field ('decorated') of the same interface type. This structure allows the class (and its concrete subclasses) to wrap an existing 'ReplayRenderer' instance. This 'is-a' and 'has-a' relationship with the same interface is the structural signature of the Decorator pattern. The adherence is slightly lowered because this abstract base class does not implement the default delegation logic for 'renderResource', forcing subclasses to manually implement the call to the decorated object.""
	}]
}
```",20.669532
DPD-fuzzydb-IDecorator.java,decorator,gpt-5,Strategy,62,60,"IDecorator defines a family of interchangeable algorithms for converting and rendering BaseAttribute instances (getValueString, render), likely chosen per attribute type via getAttrName(). It encapsulates the formatting behavior used by BaseAttribute.toString(), fitting the Strategy intent. It does not wrap BaseAttribute nor implement the same interface as BaseAttribute, so despite the name it is not the Decorator pattern.","{""design_patterns"":[{""pattern"":""Strategy"",""confidence"":62,""adherence"":60,""reason"":""IDecorator defines a family of interchangeable algorithms for converting and rendering BaseAttribute instances (getValueString, render), likely chosen per attribute type via getAttrName(). It encapsulates the formatting behavior used by BaseAttribute.toString(), fitting the Strategy intent. It does not wrap BaseAttribute nor implement the same interface as BaseAttribute, so despite the name it is not the Decorator pattern.""}]}",25.367782
DPD-fuzzydb-IDecorator.java,decorator,gemini-3.0-pro,Strategy,90,95,"Despite the interface name 'IDecorator', the code exhibits the Strategy pattern. The interface defines a family of algorithms (rendering logic via 'render' and 'getValueString') that are intended to be used interchangeably by a context object ('BaseAttribute'). The Javadoc note ('called by BaseAttribute.toString()') confirms that the context delegates the rendering behavior to this interface, allowing the string representation logic to vary independently of the data object. It does not fit the Decorator pattern because it accepts the object as a parameter rather than wrapping it via a shared interface.","```json
{
  ""design_patterns"": [
    {
      ""pattern"": ""Strategy"",
      ""confidence"": 90,
      ""adherence"": 95,
      ""reason"": ""Despite the interface name 'IDecorator', the code exhibits the Strategy pattern. The interface defines a family of algorithms (rendering logic via 'render' and 'getValueString') that are intended to be used interchangeably by a context object ('BaseAttribute'). The Javadoc note ('called by BaseAttribute.toString()') confirms that the context delegates the rendering behavior to this interface, allowing the string representation logic to vary independently of the data object. It does not fit the Decorator pattern because it accepts the object as a parameter rather than wrapping it via a shared interface.""
    }
  ]
}
```",26.249399
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gpt-5,Decorator,95,88,"ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 95,
      ""adherence"": 88,
      ""reason"": ""ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.""
    },
    {
      ""pattern"": ""Factory Method"",
      ""confidence"": 55,
      ""adherence"": 70,
      ""reason"": ""The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.""
    }
  ]
}",76.178354
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gpt-5,Factory Method,55,70,"The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 95,
      ""adherence"": 88,
      ""reason"": ""ConditionNotSatisfiedDecorator implements the same interface (Condition), holds a reference to another Condition, and augments behavior by delegating and altering results (negates checkNode, composes renderer output, and wraps persistence). The only slight deviation is passing null instead of the provided Controller to the wrapped condition in checkNode, which may affect substitutability.""
    },
    {
      ""pattern"": ""Factory Method"",
      ""confidence"": 55,
      ""adherence"": 70,
      ""reason"": ""The static load method defers creation of the wrapped Condition to a factory obtained via FilterController.getConditionFactory().loadCondition(...), encapsulating instantiation based on XML. While the class uses a factory method rather than defining the pattern itself, the usage aligns with factory-based object creation; details of the factory hierarchy are not visible here.""
    }
  ]
}",76.178354
DPD-freemind-ConditionNotSatisfiedDecorator.java,decorator,gemini-3.0-pro,Decorator,100,100,"The class 'ConditionNotSatisfiedDecorator' implements the 'Condition' interface and holds a private reference to another 'Condition' object ('originalCondition'). It initializes this reference via the constructor. In the 'checkNode' method, it calls the wrapped object's method and modifies the result (negates it). Similarly, 'getListCellRendererComponent' calls the wrapped object's method and decorates the result with a JLabel. This structure of wrapping an object of the same interface to add behavior dynamically is the definition of the Decorator pattern.","```json
{
	""design_patterns"": [{
		""pattern"": ""Decorator"",
		""confidence"": 100,
		""adherence"": 100,
		""reason"": ""The class 'ConditionNotSatisfiedDecorator' implements the 'Condition' interface and holds a private reference to another 'Condition' object ('originalCondition'). It initializes this reference via the constructor. In the 'checkNode' method, it calls the wrapped object's method and modifies the result (negates it). Similarly, 'getListCellRendererComponent' calls the wrapped object's method and decorates the result with a JLabel. This structure of wrapping an object of the same interface to add behavior dynamically is the definition of the Decorator pattern.""
	}]
}
```",23.712948
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gpt-5,Decorator,90,80,"The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 90,
      ""adherence"": 80,
      ""reason"": ""The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 60,
      ""reason"": ""The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.""
    }
  ]
}",22.506528
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gpt-5,Template Method,60,60,"The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 90,
      ""adherence"": 80,
      ""reason"": ""The class extends ProblemsLabelDecorator, a label decorator in Eclipse that augments label presentation (e.g., overlays for problems) without changing the underlying objects or client usage. CNavigatorProblemsLabelDecorator preserves the same role/interface while specializing behavior for the Common Navigator (optimizing the change notification), fitting the Decorator intent.""
    },
    {
      ""pattern"": ""Template Method"",
      ""confidence"": 60,
      ""adherence"": 60,
      ""reason"": ""The subclass overrides a protected hook method (fireProblemsChanged) to tweak a step in the parent’s event/refresh algorithm (e.g., coalescing many changes by passing null), then delegates to super. This is characteristic of a hook within a Template Method where the superclass defines the workflow and subclasses customize a step.""
    }
  ]
}",22.506528
DPD-cdt-CNavigatorProblemsLabelDecorator.java,decorator,gemini-3.0-pro,Observer,90,50,"The class overrides 'fireProblemsChanged', a method explicitly designed to notify listeners of state changes (Publisher/Subject role). The code implements specific logic to optimize the notification payload (forcing a full refresh by setting the resource list to null) before delegating the actual event firing to the superclass.","Based on the analysis of the source code provided, here is the JSON output detecting the design patterns.

The analysis highlights that while the class name suggests the **Decorator** pattern, the implementation utilizes inheritance without composition (passing `null` to the super constructor), which does not adhere to the structural requirements of the standard GoF Decorator pattern. However, the method `fireProblemsChanged` clearly indicates participation in the **Observer** pattern (as a Publisher/Subject).

```json
{
	""design_patterns"": [{
		""pattern"": ""Observer"",
		""confidence"": 90,
		""adherence"": 50,
		""reason"": ""The class overrides 'fireProblemsChanged', a method explicitly designed to notify listeners of state changes (Publisher/Subject role). The code implements specific logic to optimize the notification payload (forcing a full refresh by setting the resource list to null) before delegating the actual event firing to the superclass.""
	}]
}
```",58.258369
DPD-junit5-RunnerDecorator.java,decorator,gpt-5,Decorator,25,15,"The interface name suggests decoration, but it does not implement or extend Runner (the component it would need to mimic). A classic Decorator must conform to the same interface as the component and delegate to a wrapped instance. Here we only see getDecoratedRunner() returning a Runner with no evidence of wrapping/delegation or concrete implementations. This looks more like a provider/factory for a Runner than a true Decorator, so adherence is very low and cannot be confirmed from this snippet alone.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 25,
      ""adherence"": 15,
      ""reason"": ""The interface name suggests decoration, but it does not implement or extend Runner (the component it would need to mimic). A classic Decorator must conform to the same interface as the component and delegate to a wrapped instance. Here we only see getDecoratedRunner() returning a Runner with no evidence of wrapping/delegation or concrete implementations. This looks more like a provider/factory for a Runner than a true Decorator, so adherence is very low and cannot be confirmed from this snippet alone.""
    }
  ]
}",39.54551
DPD-junit5-RunnerDecorator.java,decorator,gemini-3.0-pro,None,0,0,No pattern detected or parse error,"```json
{
  ""design_patterns"": []
}
```",36.71721
DPD-Get-Another-Label-Decorator.java,decorator,gpt-5,Decorator,78,55,"DatumDecorator wraps a Datum instance (via a superclass Decorator<T>) and adds extra responsibilities (quality/cost computations) by delegating to the wrapped object and Helper utilities. This aligns with the Decorator intent of adding behavior by wrapping. However, it does not appear to implement the same interface/type as Datum (no transparent substitutability) and does not forward the full Datum API, so it only partially adheres to the classic Decorator pattern.","{
  ""design_patterns"": [
    {
      ""pattern"": ""Decorator"",
      ""confidence"": 78,
      ""adherence"": 55,
      ""reason"": ""DatumDecorator wraps a Datum instance (via a superclass Decorator<T>) and adds extra responsibilities (quality/cost computations) by delegating to the wrapped object and Helper utilities. This aligns with the Decorator intent of adding behavior by wrapping. However, it does not appear to implement the same interface/type as Datum (no transparent substitutability) and does not forward the full Datum API, so it only partially adheres to the classic Decorator pattern.""
    },
    {
      ""pattern"": ""Strategy"",
      ""confidence"": 30,
      ""adherence"": 35,
      ""reason"": ""Multiple algorithm variants are hinted via the ClassificationMethod enum (e.g., DS_Soft, MV_Soft, MinCost) and are selected at call sites. This suggests strategy-like variability, but the selection is parameter-based rather than using distinct Strategy objects with a common interface. Without polymorphic strategy objects or injection, adherence to the GoF Strategy pattern is weak.""
    }
  ]
}",21.998138
